ARRAY;INDEX;VALUE;TYPE
ACTIONS;0;Sauver;0
ACTIONS;1;Imprimer;0
ACTIONS;2;Valider;0
ACTIONS;3;Accepter;0
ACTIONS;4;Refuser;0
ACTIONS;5;Annuler;0
ACTIONS;6;Envoyer;0
ACTIONS;7;Nouveau;0
ACTIONS;8;Montrer;0
ACTIONS;9;Partager;0
ACTIONS;10;Transférer;0
ACTIONS;11;Finaliser;0
ACTIONS;12;Glisser;0
ACTIONS;13;Rechercher;0
ACTIONS;14;Ajouter;0
ACTIONS;15;Effacer;0
ACTIONS;16;Fermer;0
ACTIONS;17;Connecter;0
ACTIONS;18;Créer;0
ACTIONS;19;Se déconnecter;0
ACTIONS;20;Se connecter;0
ACTIONS;21;Changer;0
ACTIONS;22;OK;0
ACTIONS;23;Supprimer;0
ACTIONS;24;Modifier;0
ACTIONS;25;Editer;0
ACTIONS;26;Restaurer;0
ACTIONS;27;Compléter;0
ACTIONS;28;Entrer;0
ACTIONS;29;Terminer;0
ACTIONS;30;Signaler;0
ACTIONS;31;Essayer;0
ACTIONS;32;Voir;0
ACTIONS;33;Bloquer;0
ACTIONS;34;Renoncer;0
ACTIONS;35;S'inscrire;0
ACTIONS;36;Tagger;0
ACTIONS;37;Rafraîchir;0
ACTIONS;38;Traduire;0
ACTIONS;39;Chercher;0
ACTIONS_LONG;0;Envoyer par;0
ACTIONS_LONG;1;Trier par;0
ACTIONS_LONG;2;Recharger la page;0
ACTIONS_LONG;3;Supprimer des résultats;0
ACTIONS_LONG;4;Retirer des favorites;0
ACTIONS_LONG;5;Retirer du menu;0
ACTIONS_LONG;6;Supprimer le repas rapide;0
ADMIN_FEEDBACK_ALERTS;0;Aucun feedback;3
ADMIN_FEEDBACK_ALERTS;1;Aucune statistique disponible;3
ADMIN_GLOSSARY_ALERTS;0;Le terme a été ajouté.;3
ADMIN_GLOSSARY_ALERTS;1;Le terme a été édité.;3
ADMIN_GLOSSARY_ALERTS;2;Le terme a été supprimé.;3
ADMIN_GLOSSARY_ALERTS;3;Le mot-clef choisi est trop court.;3
ADMIN_GLOSSARY_ALERTS;4;Voulez-vous vraiment supprimer le mot-clef;3
ADMIN_GLOSSARY_ALERTS;5;La définition est trop succincte.;3
ADMIN_GLOSSARY_ERRORS;0;Le mot-clef choisi est trop court.;3
ADMIN_GLOSSARY_ERRORS;1;Le mot-clef existe déjà.;3
ADMIN_GLOSSARY_ERRORS;2;Le mot-clef à éditer est introuvable.;3
ADMIN_GLOSSARY_ERRORS;3;La suppression du mot-clef a échoué.;3
ADMIN_GLOSSARY_ERRORS;4;La définition est trop succincte.;3
ADMIN_INGREDIENTS_ALERTS;0;Veuillez sélectionner un ingrédient parmi les propositions.;3
ADMIN_INGREDIENTS_ERRORS;0;La paire ingrédient-mois existe déjà.;3
ADMIN_PARTNERS_ALERTS;0;Le partenaire a été créé avec succès.;3
ADMIN_PARTNERS_ALERTS;1;Veuillez spécifier un nom de partenaire valide.;3
ADMIN_PARTNERS_ALERTS;2;Veuillez spécifier l'adresse web du partenaire.;3
ADMIN_PARTNERS_ALERTS;3;Veuillez spécifier l'adresse de la bannière.;3
ADMIN_PARTNERS_ALERTS;4;Veuillez sélectionner un partenaire.;3
ADMIN_PARTNERS_ALERTS;5;Voulez-vous vraiment supprimer le partenaire;3
ADMIN_PARTNERS_ALERTS;6;Le partenaire a été supprimé avec succès.;3
ADMIN_PARTNERS_ALERTS;7;Le partenaire a été édité avec succès.;3
ADMIN_PARTNERS_ERRORS;0;Erreur durant la création du partenaire.;3
ADMIN_PARTNERS_ERRORS;1;Erreur durant la création de l'utilisateur virtuel associé au partenaire.;3
ADMIN_PARTNERS_ERRORS;2;Erreur durant la suppression du partenaire.;3
ADMIN_PARTNERS_ERRORS;3;Le partenaire est introuvable.;3
ADMIN_RECIPES_ALERTS;0;Veuillez entrer un identifiant de recette valide.;3
ADMIN_RECIPES_ALERTS;1;Etes-vous sûr(e) de vouloir supprimer la recette ;3
ADMIN_RECIPES_ALERTS;2;Aucune recette trouvée avec cet identifiant.;3
ADMIN_RECIPES_ALERTS;3;Edition des tags de la recette;3
ADMIN_RECIPES_ALERTS;4;Ajoutez des tags à la recette en les sélectionnant dans la liste.;3
ADMIN_RECIPES_ALERTS;5;Les tags de la recette ont été sauvés.;3
ADMIN_RECIPES_ALERTS;6;La recette a été supprimée avec succès.;3
ADMIN_RECIPES_ERRORS;0;Impossible de mettre à jour les tags de la recette.;3
ADMIN_USERS_ALERTS;0;Veuillez entrer un identifiant d'utilisateur valide.;3
ADMIN_USERS_ALERTS;1;L'utilisateur a été élevé au rang d'administrateur.;3
ADMIN_USERS_ERRORS;0;L'utilisateur sélectionné est introuvable.;3
ADMIN_USERS_ERRORS;1;L'utilisateur sélectionné est déjà un administrateur.;3
ALLERGIES_KEYWORDS;0;oeuf;0
ALLERGIES_KEYWORDS;1;soja;0
ALLERGIES_KEYWORDS;2;sésame;0
ALLERGIES_KEYWORDS;3;céleri;0
ALLERGIES_NAMES;0;Gluten;0
ALLERGIES_NAMES;1;Lactose;0
ALLERGIES_NAMES;2;Produits à base d'oeuf;0
ALLERGIES_NAMES;3;Poissons;0
ALLERGIES_NAMES;4;Crustacés;0
ALLERGIES_NAMES;5;Soja;0
ALLERGIES_NAMES;6;Fruits à coque;0
ALLERGIES_NAMES;7;Sésame;0
ALLERGIES_NAMES;8;Céleri;0
ARTICLES_ERRORS;0;Impossible de charger le contenu de l'article sélectionné.;1
ARTICLE_ALERTS;0;Aucun article trouvé;1
ARTICLE_ALERTS;1;Aucune illustration;1
ARTICLE_CATEGORIES;0;Cuisine;0
ARTICLE_CATEGORIES;1;Santé;0
ARTICLE_DISPLAY_TEXT;0;Mots-clés:;0
ARTICLE_DISPLAY_TEXT;1;Illustration de l'article;0
ARTICLE_DISPLAY_TEXT;2;Commentaires;0
ARTICLE_FORM_TEXT;0;Titre;0
ARTICLE_FORM_TEXT;1;Catégorie;0
ARTICLE_FORM_TEXT;2;Contenu;0
ARTICLE_FORM_TEXT;3;Source;0
ARTICLE_FORM_TEXT;4;Illustrations;0
ARTICLE_FORM_TEXT;5;Mots-clefs;0
CHEFS_ALERTS;0;Aucune recette;1
CHEF_TEXT;0;Ses recettes;0
CHEF_TEXT;1;Chercher les recettes de;0
COMMENTS_ALERTS;0;Le commentaire a été évalué.;1
COMMENTS_ALERTS;1;Le commentaire a été ajouté avec succès.;1
COMMENTS_ALERTS;2;La note personnelle a été ajoutée avec succès.;1
COMMENTS_ALERTS;3;Aucun commentaire n'a été ajouté.;1
COMMENTS_ALERTS;4;Aucune note personnelle n'a été ajoutée.;1
COMMENTS_ERRORS;0;Veuillez attendre un moment avant de publier un nouveau commentaire.;1
COMMENTS_ERRORS;1;Vous ne pouvez pas évaluer vos propres commentaires.;1
COMMENTS_ERRORS;2;Vous avez atteint le nombre maximum de notes personnelles pour cette recette. Veuillez éditer ou supprimer une note existante.;1
COMMENTS_ERRORS;3;Le commentaire n'a pas pu être édité.;1
COMMENTS_ERRORS;4;Le commentaire n'a pas pu être supprimé.;1
COMMENTS_ERRORS;5;Le texte du commentaire est trop court !;1
COMMENTS_ERRORS;6;Le texte du commentaire est trop long !;1
COMMENTS_ERRORS;7;Le commentaire n'a pas pu être enregistré.;1
COMMENTS_ERRORS;8;Le commentaire n'a pas pu être évalué.;1
COMMENTS_TEXT;0;Commentaires;0
COMMENTS_TEXT;1;Afficher ;0
COMMENTS_TEXT;2;aucun commentaire;0
COMMENTS_TEXT;3; par page;0
COMMENTS_TEXT;4;Ajouter un commentaire;0
COMMENTS_TEXT;5;Souhaitez-vous ajouter un commentaire à votre évaluation ?;0
COMMENTS_TEXT;6;Ce commentaire est utile;0
COMMENTS_TEXT;7;Ce commentaire est inutile;0
COMMENTS_TEXT;8;Positif;0
COMMENTS_TEXT;9;Négatif;0
COMMENTS_TEXT;10;Editer cette note;0
COMMENTS_TEXT;11;Supprimer cette note;0
COMMENTS_TYPES;0;notes personnelles;0
COMMENTS_TYPES;1;commentaires publics;0
DAYS_NAMES;0;Lundi;0
DAYS_NAMES;1;Mardi;0
DAYS_NAMES;2;Mercredi;0
DAYS_NAMES;3;Jeudi;0
DAYS_NAMES;4;Vendredi;0
DAYS_NAMES;5;Samedi;0
DAYS_NAMES;6;Dimanche;0
DEMO_TEXTS_HEALTH;0;Qu'y a-t-il dans votre assiette ? Le contenu nutritionnel de chaque recette et celui de votre menu sont indiqués en détail.;0
DEMO_TEXTS_HEALTH;1;Un assistant nutritionnel très complet et personnalisable permet de suivre votre alimentation au quotidien.;0
DEMO_TEXTS_MENU;0;Que manger ce soir ou demain ? Trouvez la recette idéale grâce aux nombreux critères de recherche et au tri en temps réel.;0
DEMO_TEXTS_MENU;1;Pour composer votre menu, rien de plus simple : glissez les recettes de votre choix sur les ardoises journalières.;0
DEMO_TEXTS_MENU;2;Votre liste de courses se construit automatiquement et peut être éditée, imprimée ou partagée !;0
DEMO_TEXTS_SHARE;0;En panne d'inspiration ? Découvrez ce que cuisinent vos amis et les recettes qu'ils ont préférées grâce au partage de statut.;0
DEMO_TEXTS_SHARE;1;Partagez vos recettes préférées en les glissant simplement sur le nom de vos amis !;0
DEMO_TEXTS_SHARE;2;Créez une invitation pour un repas et conviez-y vos amis en quelques clics !;0
DEMO_TEXTS_TIPS;0;Des termes culinaires compliqués ? Un glossaire intelligent suggère automatiquement des définitions en relation avec le contenu visité.;0
DEMO_TYPES_NAMES;0;Recettes & Menu;0
DEMO_TYPES_NAMES;1;Suivi nutritionnel;0
DEMO_TYPES_NAMES;2;Astuces culinaires;0
DEMO_TYPES_NAMES;3;Partager la cuisine;0
DEMO_VIDEOS_HEALTH_TITLES;0;Manger équilibré;0
DEMO_VIDEOS_HEALTH_TITLES;1;Personnaliser son suivi alimentaire;0
DEMO_VIDEOS_MENU_TITLES;0;Recettes & Menu;0
DEMO_VIDEOS_MENU_TITLES;1;Créer une liste de courses;0
DEMO_VIDEOS_MENU_TITLES;2;Partager sa liste de courses;0
DEMO_VIDEOS_SHARE_TITLES;0;Partager la cuisine;0
DEMO_VIDEOS_TIPS_TITLES;0;Trucs et astuces culinaires;0
DISCONNECT_TEXT;0;Déconnexion en cours;0
DISCONNECT_TEXT;1;Si vous n'êtes pas automatiquement redirigé vers la page d'accueil;0
DISCONNECT_TEXT;2;cliquez ici;0
EMAILS_BODY_EMAILCHANGE;0;Bonjour;0
EMAILS_BODY_EMAILCHANGE;1;Pour valider votre nouvelle adresse email, veuillez suivre le lien suivant;0
EMAILS_BODY_EMAILCHANGE;2;ou le copier dans la barre d'adresse de votre navigateur.;0
EMAILS_BODY_EMAILCHANGE;3;Si vous n'êtes pas à l'origine de cette action, vous pouvez simplement ignorer ce message.;0
EMAILS_BODY_FRIENDREQUEST;0;Bonjour;0
EMAILS_BODY_FRIENDREQUEST;1;souhaite vous ajouter à ses amis sur Kookiiz.;0
EMAILS_BODY_FRIENDREQUEST;2;Pour accepter ou refuser cette demande, rendez-vous à l'adresse suivante;0
EMAILS_BODY_FRIENDREQUEST;3;ou connectez-vous à votre compte Kookiiz et consultez vos notifications.;0
EMAILS_BODY_INVITATION;0;Bonjour;0
EMAILS_BODY_INVITATION;1;vous a invité à un repas sur Kookiiz.;0
EMAILS_BODY_INVITATION;2;Pour accepter ou décliner cette invitation, rendez-vous à l'adresse suivante;0
EMAILS_BODY_INVITATION;3;ou connectez-vous à votre compte Kookiiz et consultez vos notifications.;0
EMAILS_BODY_PASSWORDRESET;0;Bonjour;0
EMAILS_BODY_PASSWORDRESET;1;Une demande de changement de mot de passe pour votre compte utilisateur a été effectuée depuis le site Kookiiz.;0
EMAILS_BODY_PASSWORDRESET;2;Si vous n'êtes pas à l'origine de cette action, vous pouvez simplement ignorer ce message.;0
EMAILS_BODY_PASSWORDRESET;3;Pour changer votre mot de passe, cliquez sur le lien suivant;0
EMAILS_BODY_PASSWORDRESET;4;ou copiez-le dans la barre d'adresse de votre navigateur, puis utilisez le mot de passe temporaire;0
EMAILS_BODY_PASSWORDRESET;5;pour vous identifier.;0
EMAILS_BODY_PASSWORDRESET;6;Une fois entré sur le site, nous vous conseillons de changer ce mot de passe sur la page de votre profil.;0
EMAILS_BODY_RECIPEADDED;0;Bonjour;0
EMAILS_BODY_RECIPEADDED;1;Votre recette;0
EMAILS_BODY_RECIPEADDED;2;a été ajoutée avec succès.;0
EMAILS_BODY_RECIPEADDED;3;Vous pouvez y accéder à l'adresse suivante;0
EMAILS_BODY_RECIPEADDED;4;La communauté Kookiiz vous remercie pour cette précieuse contribution !;0
EMAILS_BODY_RECIPEADDED;5;Vous avez choisi de garder cette recette privée. Elle n'apparaîtra donc pas aux autres membres de la communauté.;0
EMAILS_BODY_SHOPPING;0;Bonjour;0
EMAILS_BODY_SHOPPING;1;vous fait parvenir la liste de courses suivante depuis son compte Kookiiz;0
EMAILS_BODY_SUBSCRIBE;0;Bonjour;0
EMAILS_BODY_SUBSCRIBE;1;Pour confirmer la validité de votre adresse email, veuillez suivre le lien suivant;0
EMAILS_BODY_SUBSCRIBE;2;ou le copier dans la barre d'adresse de votre navigateur.;0
EMAILS_BODY_SUBSCRIBE;3;Si vous n'êtes pas à l'origine de cette action, vous pouvez simplement ignorer ce message.;0
EMAILS_FOOTERS;0;Salutations gourmandes de votre équipe Kookiiz !;0
EMAILS_FOOTERS;1;Pour ne plus recevoir ce type d'alerte, changez vos options sur www.kookiiz.com/#tab=user_options;0
EMAILS_FOOTERS;2;Vous aussi, rejoignez la communauté Kookiiz (www.kookiiz.com) et simplifiez-vous la cuisine !;0
EMAILS_TITLES;0;Kookiiz - Demande d'ajout à la liste d'amis !;0
EMAILS_TITLES;1;Kookiiz - Invitation à un repas;0
EMAILS_TITLES;2;Kookiiz - Changement de mot de passe;0
EMAILS_TITLES;3;Kookiiz - Votre nouvelle recette;0
EMAILS_TITLES;4;Kookiiz - Votre liste de courses;0
EMAILS_TITLES;5;Kookiiz - Confirmation de l'adresse email;0
EMAIL_ALERTS;0;Veuillez entrer une adresse email valide.;1
EMAIL_ALERTS;1;Changement de l'adresse email;1
EMAIL_ALERTS;2;Pour changer votre adresse email, veuillez remplir tous les champs.;1
EMAIL_ALERTS;3;Votre adresse email a été confirmée avec succès. Vous pouvez maintenant vous identifier.;1
EMAIL_ALERTS;4;La confirmation de votre adresse email a échoué.;1
EMAIL_ERRORS;0;L'adresse email n'est pas valide.;1
EMAIL_ERRORS;1;Les deux adresses email ne correspondent pas.;1
EMAIL_ERRORS;2;Le mot de passe fourni est incorrect.;1
EMAIL_ERRORS;3;La nouvelle adresse choisie est identique à l'ancienne.;1
EMAIL_ERRORS;4;Cette adresse email est déjà associée à un compte Kookiiz.;1
EMAIL_TEXT;0;Adresse actuelle;0
EMAIL_TEXT;1;Nouvelle adresse;0
EMAIL_TEXT;2;Confirmation;0
ERRORS;0;Une erreur inconnue s'est produite;1
